SerieID, Heuristic, Serie, t,    d,    ans,  av_time, min,  med,  max,  ends  
19, RangeList with RMQBucket, 222375, 13    , 0.1   , 1867  , 0.3   , 0.26  , 0.26  , 0.29  , 512
19, RangeList with RMQBucket, 222375, 17    , 0.1   , 2117  , 0.3   , 0.27  , 0.27  , 0.31  , 500
19, RangeList with RMQBucket, 222375, 21    , 0.2   , 2175  , 0.3   , 0.29  , 0.29  , 0.31  , 462
19, RangeList with RMQBucket, 222375, 25    , 0.2   , 2210  , 0.3   , 0.28  , 0.28  , 0.30  , 416
19, RangeList with RMQBucket, 222375, 29    , 0.2   , 2058  , 0.3   , 0.27  , 0.27  , 0.30  , 361
19, RangeList with RMQBucket, 222375, 33    , 0.2   , 1854  , 0.2   , 0.24  , 0.24  , 0.26  , 285
19, RangeList with RMQBucket, 222375, 37    , 0.2   , 1511  , 0.2   , 0.20  , 0.20  , 0.22  , 225
19, RangeList with RMQBucket, 222375, 41    , 0.3   , 1352  , 0.2   , 0.18  , 0.18  , 0.19  , 180
19, RangeList with RMQBucket, 222375, 45    , 0.3   , 960   , 0.1   , 0.13  , 0.13  , 0.14  , 128
19, RangeList with RMQBucket, 222375, 49    , 0.3   , 722   , 0.1   , 0.10  , 0.10  , 0.11  , 99
19, RangeList with RMQBucket, 222375, 53    , 0.3   , 468   , 0.1   , 0.06  , 0.06  , 0.07  , 68
19, RangeList with RMQBucket, 222375, 57    , 0.4   , 384   , 0.1   , 0.05  , 0.05  , 0.06  , 45
19, RangeList with RMQBucket, 222375, 61    , 0.4   , 305   , 0.0   , 0.04  , 0.04  , 0.04  , 30


2849.39
20, RangeList with RMQBucket, 222375, 5     , 0.1   , 1735  , 0.4   , 0.31  , 0.31  , 0.52  , 979
20, RangeList with RMQBucket, 222375, 9     , 0.1   , 3372  , 0.7   , 0.64  , 0.64  , 0.76  , 1556
20, RangeList with RMQBucket, 222375, 13    , 0.1   , 4726  , 0.8   , 0.77  , 0.77  , 0.89  , 1832
20, RangeList with RMQBucket, 222375, 17    , 0.1   , 5649  , 1.0   , 0.97  , 1.01  , 1.07  , 1929
20, RangeList with RMQBucket, 222375, 21    , 0.2   , 5945  , 1.0   , 0.98  , 0.98  , 1.07  , 1827
20, RangeList with RMQBucket, 222375, 25    , 0.2   , 6180  , 1.0   , 1.02  , 1.03  , 1.09  , 1757
20, RangeList with RMQBucket, 222375, 29    , 0.2   , 5971  , 0.9   , 0.89  , 0.89  , 0.94  , 1602
20, RangeList with RMQBucket, 222375, 33    , 0.2   , 5531  , 0.9   , 0.85  , 0.85  , 0.89  , 1384
20, RangeList with RMQBucket, 222375, 37    , 0.2   , 4956  , 0.8   , 0.75  , 0.75  , 0.79  , 1157
20, RangeList with RMQBucket, 222375, 41    , 0.3   , 4570  , 0.7   , 0.68  , 0.68  , 0.72  , 1011
20, RangeList with RMQBucket, 222375, 45    , 0.3   , 3884  , 0.6   , 0.54  , 0.55  , 0.58  , 846
20, RangeList with RMQBucket, 222375, 49    , 0.3   , 3404  , 0.5   , 0.49  , 0.49  , 0.51  , 715
20, RangeList with RMQBucket, 222375, 53    , 0.3   , 2962  , 0.4   , 0.42  , 0.42  , 0.43  , 570
20, RangeList with RMQBucket, 222375, 57    , 0.4   , 2541  , 0.4   , 0.35  , 0.35  , 0.36  , 490
20, RangeList with RMQBucket, 222375, 61    , 0.4   , 1966  , 0.3   , 0.28  , 0.28  , 0.29  , 354


3084.86
21, RangeList with RMQBucket, 215625, 5     , 0.1   , 5681  , 1.5   , 1.42  , 1.42  , 1.66  , 3794
21, RangeList with RMQBucket, 215625, 9     , 0.1   , 10801 , 2.4   , 2.36  , 2.38  , 2.41  , 5656
21, RangeList with RMQBucket, 215625, 13    , 0.1   , 14936 , 3.3   , 3.29  , 3.30  , 3.34  , 6606
21, RangeList with RMQBucket, 215625, 17    , 0.1   , 16964 , 3.9   , 3.84  , 3.85  , 3.90  , 6567
21, RangeList with RMQBucket, 215625, 21    , 0.2   , 17768 , 3.8   , 3.75  , 3.78  , 3.82  , 6225
21, RangeList with RMQBucket, 215625, 25    , 0.2   , 18561 , 3.9   , 3.88  , 3.91  , 3.92  , 5968
21, RangeList with RMQBucket, 215625, 29    , 0.2   , 18564 , 3.7   , 3.72  , 3.75  , 3.77  , 5506
21, RangeList with RMQBucket, 215625, 33    , 0.2   , 17800 , 3.5   , 3.47  , 3.48  , 3.51  , 4852
21, RangeList with RMQBucket, 215625, 37    , 0.2   , 16629 , 3.3   , 3.25  , 3.26  , 3.33  , 4228
21, RangeList with RMQBucket, 215625, 41    , 0.3   , 16115 , 2.6   , 2.58  , 2.61  , 2.67  , 3800
21, RangeList with RMQBucket, 215625, 45    , 0.3   , 14473 , 2.4   , 2.34  , 2.37  , 2.45  , 3255
21, RangeList with RMQBucket, 215625, 49    , 0.3   , 13499 , 2.3   , 2.22  , 2.26  , 2.34  , 2879
21, RangeList with RMQBucket, 215625, 53    , 0.3   , 12088 , 1.9   , 1.88  , 1.92  , 2.01  , 2438
21, RangeList with RMQBucket, 215625, 57    , 0.4   , 11080 , 1.7   , 1.73  , 1.73  , 1.80  , 2163
21, RangeList with RMQBucket, 215625, 61    , 0.4   , 9632  , 1.4   , 1.39  , 1.42  , 1.51  , 1844


3307.27
22, RangeList with RMQBucket, 215625, 5     , 0.1   , 6635  , 1.8   , 1.69  , 1.71  , 2.10  , 4285
22, RangeList with RMQBucket, 215625, 9     , 0.1   , 11762 , 2.7   , 2.71  , 2.71  , 2.77  , 6010
22, RangeList with RMQBucket, 215625, 13    , 0.1   , 15844 , 3.8   , 3.71  , 3.76  , 3.79  , 6762
22, RangeList with RMQBucket, 215625, 17    , 0.1   , 17858 , 3.6   , 3.60  , 3.62  , 3.66  , 6692
22, RangeList with RMQBucket, 215625, 21    , 0.2   , 18982 , 3.9   , 3.81  , 3.85  , 3.92  , 6320
22, RangeList with RMQBucket, 215625, 25    , 0.2   , 19889 , 3.8   , 3.78  , 3.80  , 3.93  , 6033
22, RangeList with RMQBucket, 215625, 29    , 0.2   , 20185 , 3.8   , 3.82  , 3.83  , 3.87  , 5641
22, RangeList with RMQBucket, 215625, 33    , 0.2   , 19419 , 3.7   , 3.69  , 3.71  , 3.74  , 5023
22, RangeList with RMQBucket, 215625, 37    , 0.2   , 17989 , 3.1   , 3.09  , 3.12  , 3.14  , 4408
22, RangeList with RMQBucket, 215625, 41    , 0.3   , 17481 , 3.0   , 3.01  , 3.04  , 3.10  , 4044
22, RangeList with RMQBucket, 215625, 45    , 0.3   , 15993 , 2.7   , 2.64  , 2.68  , 2.70  , 3485
22, RangeList with RMQBucket, 215625, 49    , 0.3   , 15247 , 2.5   , 2.47  , 2.50  , 2.58  , 3176
22, RangeList with RMQBucket, 215625, 53    , 0.3   , 13819 , 2.3   , 2.26  , 2.29  , 2.35  , 2746
22, RangeList with RMQBucket, 215625, 57    , 0.4   , 12948 , 2.0   , 1.98  , 2.01  , 2.08  , 2445
22, RangeList with RMQBucket, 215625, 61    , 0.4   , 11317 , 1.8   , 1.74  , 1.76  , 1.84  , 2093


2195.79
23, RangeList with RMQBucket, 229875, 5     , 0.1   , 2526  , 0.6   , 0.50  , 0.50  , 0.87  , 1426
23, RangeList with RMQBucket, 229875, 9     , 0.1   , 4653  , 0.9   , 0.84  , 0.84  , 0.99  , 2059
23, RangeList with RMQBucket, 229875, 13    , 0.1   , 6521  , 1.1   , 1.09  , 1.10  , 1.20  , 2390
23, RangeList with RMQBucket, 229875, 17    , 0.1   , 7403  , 1.3   , 1.29  , 1.29  , 1.38  , 2384
23, RangeList with RMQBucket, 229875, 21    , 0.2   , 7695  , 1.3   , 1.28  , 1.29  , 1.39  , 2187
23, RangeList with RMQBucket, 229875, 25    , 0.2   , 7943  , 1.3   , 1.30  , 1.31  , 1.38  , 2106
23, RangeList with RMQBucket, 229875, 29    , 0.2   , 7832  , 1.3   , 1.30  , 1.30  , 1.38  , 1922
23, RangeList with RMQBucket, 229875, 33    , 0.2   , 7363  , 1.1   , 1.07  , 1.08  , 1.13  , 1651
23, RangeList with RMQBucket, 229875, 37    , 0.2   , 6674  , 1.0   , 0.96  , 0.96  , 1.01  , 1334
23, RangeList with RMQBucket, 229875, 41    , 0.3   , 6177  , 0.9   , 0.88  , 0.89  , 0.95  , 1187
23, RangeList with RMQBucket, 229875, 45    , 0.3   , 5027  , 0.7   , 0.73  , 0.73  , 0.77  , 955
23, RangeList with RMQBucket, 229875, 49    , 0.3   , 4234  , 0.7   , 0.63  , 0.67  , 0.77  , 807
23, RangeList with RMQBucket, 229875, 53    , 0.3   , 3377  , 0.5   , 0.47  , 0.48  , 0.50  , 625
23, RangeList with RMQBucket, 229875, 57    , 0.4   , 2862  , 0.4   , 0.40  , 0.40  , 0.42  , 510
23, RangeList with RMQBucket, 229875, 61    , 0.4   , 2279  , 0.3   , 0.32  , 0.32  , 0.33  , 390


2375.94
24, RangeList with RMQBucket, 215625, 5     , 0.1   , 6400  , 1.5   , 1.41  , 1.43  , 1.80  , 3688
24, RangeList with RMQBucket, 215625, 9     , 0.1   , 10412 , 2.2   , 2.15  , 2.20  , 2.37  , 4565
24, RangeList with RMQBucket, 215625, 13    , 0.1   , 13318 , 2.7   , 2.66  , 2.69  , 2.74  , 4849
24, RangeList with RMQBucket, 215625, 17    , 0.1   , 14966 , 3.0   , 2.93  , 2.97  , 3.01  , 4726
24, RangeList with RMQBucket, 215625, 21    , 0.2   , 15728 , 2.6   , 2.57  , 2.58  , 2.63  , 4428
24, RangeList with RMQBucket, 215625, 25    , 0.2   , 16419 , 2.8   , 2.78  , 2.81  , 2.83  , 4175
24, RangeList with RMQBucket, 215625, 29    , 0.2   , 16627 , 2.8   , 2.72  , 2.77  , 2.83  , 3870
24, RangeList with RMQBucket, 215625, 33    , 0.2   , 15975 , 2.6   , 2.61  , 2.64  , 2.69  , 3466
24, RangeList with RMQBucket, 215625, 37    , 0.2   , 14864 , 2.3   , 2.29  , 2.33  , 2.37  , 3032
24, RangeList with RMQBucket, 215625, 41    , 0.3   , 14261 , 2.2   , 2.20  , 2.22  , 2.30  , 2742
24, RangeList with RMQBucket, 215625, 45    , 0.3   , 12958 , 2.0   , 1.92  , 1.95  , 2.05  , 2323
24, RangeList with RMQBucket, 215625, 49    , 0.3   , 11973 , 1.8   , 1.77  , 1.79  , 1.90  , 2040
24, RangeList with RMQBucket, 215625, 53    , 0.3   , 10496 , 1.6   , 1.55  , 1.56  , 1.66  , 1695
24, RangeList with RMQBucket, 215625, 57    , 0.4   , 9236  , 1.4   , 1.38  , 1.39  , 1.43  , 1432
24, RangeList with RMQBucket, 215625, 61    , 0.4   , 7766  , 1.0   , 1.04  , 1.04  , 1.09  , 1168


432.24
25, RangeList with RMQBucket, 43500 , 5     , 0.1   , 4855  , 1.0   , 0.95  , 0.95  , 1.21  , 3013
25, RangeList with RMQBucket, 43500 , 9     , 0.1   , 6813  , 1.3   , 1.27  , 1.28  , 1.33  , 3298
25, RangeList with RMQBucket, 43500 , 13    , 0.1   , 7959  , 1.5   , 1.43  , 1.43  , 1.48  , 3211
25, RangeList with RMQBucket, 43500 , 17    , 0.1   , 8389  , 1.6   , 1.51  , 1.54  , 1.72  , 2959
25, RangeList with RMQBucket, 43500 , 21    , 0.2   , 8643  , 1.3   , 1.30  , 1.31  , 1.38  , 2695
25, RangeList with RMQBucket, 43500 , 25    , 0.2   , 8783  , 1.3   , 1.30  , 1.30  , 1.35  , 2487
25, RangeList with RMQBucket, 43500 , 29    , 0.2   , 8803  , 1.3   , 1.30  , 1.30  , 1.33  , 2287
25, RangeList with RMQBucket, 43500 , 33    , 0.2   , 8591  , 1.3   , 1.25  , 1.25  , 1.28  , 2040
25, RangeList with RMQBucket, 43500 , 37    , 0.2   , 8220  , 1.1   , 1.12  , 1.13  , 1.16  , 1785
25, RangeList with RMQBucket, 43500 , 41    , 0.3   , 8016  , 1.1   , 1.07  , 1.08  , 1.10  , 1620
25, RangeList with RMQBucket, 43500 , 45    , 0.3   , 7582  , 1.0   , 0.99  , 1.00  , 1.02  , 1420
25, RangeList with RMQBucket, 43500 , 49    , 0.3   , 7318  , 1.0   , 0.97  , 0.97  , 0.98  , 1292
25, RangeList with RMQBucket, 43500 , 53    , 0.3   , 6730  , 0.9   , 0.87  , 0.87  , 0.90  , 1133
25, RangeList with RMQBucket, 43500 , 57    , 0.4   , 6329  , 0.8   , 0.82  , 0.82  , 0.83  , 1028
25, RangeList with RMQBucket, 43500 , 61    , 0.4   , 5760  , 0.7   , 0.73  , 0.73  , 0.74  , 882


1625.59
26, RangeList with RMQBucket, 215625, 5     , 0.1   , 612   , 0.1   , 0.09  , 0.09  , 0.19  , 262
26, RangeList with RMQBucket, 215625, 9     , 0.1   , 1045  , 0.1   , 0.14  , 0.14  , 0.18  , 361
26, RangeList with RMQBucket, 215625, 13    , 0.1   , 1403  , 0.2   , 0.20  , 0.20  , 0.25  , 444
26, RangeList with RMQBucket, 215625, 17    , 0.1   , 1643  , 0.2   , 0.24  , 0.24  , 0.28  , 483
26, RangeList with RMQBucket, 215625, 21    , 0.2   , 1705  , 0.3   , 0.24  , 0.24  , 0.28  , 440
26, RangeList with RMQBucket, 215625, 25    , 0.2   , 1742  , 0.2   , 0.23  , 0.23  , 0.26  , 407
26, RangeList with RMQBucket, 215625, 29    , 0.2   , 1538  , 0.2   , 0.21  , 0.21  , 0.24  , 346
26, RangeList with RMQBucket, 215625, 33    , 0.2   , 1314  , 0.2   , 0.18  , 0.18  , 0.20  , 282
26, RangeList with RMQBucket, 215625, 37    , 0.2   , 1056  , 0.2   , 0.15  , 0.15  , 0.16  , 218
26, RangeList with RMQBucket, 215625, 41    , 0.3   , 883   , 0.1   , 0.13  , 0.13  , 0.14  , 184
26, RangeList with RMQBucket, 215625, 45    , 0.3   , 609   , 0.1   , 0.09  , 0.09  , 0.10  , 141
26, RangeList with RMQBucket, 215625, 49    , 0.3   , 469   , 0.1   , 0.07  , 0.07  , 0.08  , 110
26, RangeList with RMQBucket, 215625, 53    , 0.3   , 324   , 0.1   , 0.05  , 0.05  , 0.06  , 81
26, RangeList with RMQBucket, 215625, 57    , 0.4   , 261   , 0.0   , 0.04  , 0.04  , 0.05  , 64
26, RangeList with RMQBucket, 215625, 61    , 0.4   , 230   , 0.0   , 0.03  , 0.03  , 0.04  , 50


4637.22
27, RangeList with RMQBucket, 215625, 5     , 0.1   , 10118 , 2.8   , 2.72  , 2.74  , 3.04  , 6898
27, RangeList with RMQBucket, 215625, 9     , 0.1   , 18707 , 4.5   , 4.48  , 4.50  , 4.53  , 9970
27, RangeList with RMQBucket, 215625, 13    , 0.1   , 24636 , 5.5   , 5.50  , 5.53  , 5.55  , 11048
27, RangeList with RMQBucket, 215625, 17    , 0.1   , 27352 , 6.1   , 6.07  , 6.12  , 6.13  , 10809
27, RangeList with RMQBucket, 215625, 21    , 0.2   , 28914 , 5.3   , 5.23  , 5.27  , 5.29  , 10355
27, RangeList with RMQBucket, 215625, 25    , 0.2   , 30109 , 5.8   , 5.74  , 5.78  , 5.82  , 9993
27, RangeList with RMQBucket, 215625, 29    , 0.2   , 30087 , 5.7   , 5.72  , 5.75  , 5.77  , 9275
27, RangeList with RMQBucket, 215625, 33    , 0.2   , 28757 , 5.6   , 5.56  , 5.61  , 5.65  , 8307
27, RangeList with RMQBucket, 215625, 37    , 0.2   , 27115 , 5.1   , 5.03  , 5.07  , 5.08  , 7493
27, RangeList with RMQBucket, 215625, 41    , 0.3   , 25733 , 4.9   , 4.88  , 4.91  , 4.95  , 6796
27, RangeList with RMQBucket, 215625, 45    , 0.3   , 23627 , 4.4   , 4.38  , 4.39  , 4.52  , 5918
27, RangeList with RMQBucket, 215625, 49    , 0.3   , 21789 , 4.1   , 4.11  , 4.13  , 4.18  , 5230
27, RangeList with RMQBucket, 215625, 53    , 0.3   , 19555 , 3.7   , 3.66  , 3.67  , 3.75  , 4523
27, RangeList with RMQBucket, 215625, 57    , 0.4   , 17395 , 3.0   , 2.92  , 2.95  , 3.03  , 3950
27, RangeList with RMQBucket, 215625, 61    , 0.4   , 15049 , 2.6   , 2.56  , 2.56  , 2.64  , 3343


1421.40
28, RangeList with RMQBucket, 215625, 5     , 0.1   , 762   , 0.1   , 0.12  , 0.12  , 0.23  , 374
28, RangeList with RMQBucket, 215625, 9     , 0.1   , 1393  , 0.2   , 0.21  , 0.21  , 0.26  , 493
28, RangeList with RMQBucket, 215625, 13    , 0.1   , 1922  , 0.3   , 0.29  , 0.29  , 0.34  , 567
28, RangeList with RMQBucket, 215625, 17    , 0.1   , 2241  , 0.3   , 0.30  , 0.30  , 0.34  , 568
28, RangeList with RMQBucket, 215625, 21    , 0.2   , 2273  , 0.3   , 0.31  , 0.31  , 0.34  , 514
28, RangeList with RMQBucket, 215625, 25    , 0.2   , 2388  , 0.3   , 0.31  , 0.31  , 0.34  , 481
28, RangeList with RMQBucket, 215625, 29    , 0.2   , 2369  , 0.3   , 0.31  , 0.31  , 0.34  , 430
28, RangeList with RMQBucket, 215625, 33    , 0.2   , 2223  , 0.3   , 0.30  , 0.30  , 0.31  , 373
28, RangeList with RMQBucket, 215625, 37    , 0.2   , 1906  , 0.2   , 0.24  , 0.24  , 0.28  , 293
28, RangeList with RMQBucket, 215625, 41    , 0.3   , 1677  , 0.2   , 0.21  , 0.21  , 0.23  , 238
28, RangeList with RMQBucket, 215625, 45    , 0.3   , 1272  , 0.2   , 0.16  , 0.16  , 0.18  , 176
28, RangeList with RMQBucket, 215625, 49    , 0.3   , 1041  , 0.1   , 0.14  , 0.14  , 0.15  , 137
28, RangeList with RMQBucket, 215625, 53    , 0.3   , 741   , 0.1   , 0.10  , 0.10  , 0.11  , 98
28, RangeList with RMQBucket, 215625, 57    , 0.4   , 554   , 0.1   , 0.07  , 0.07  , 0.08  , 70
28, RangeList with RMQBucket, 215625, 61    , 0.4   , 428   , 0.1   , 0.05  , 0.05  , 0.06  , 49


973.83
29, RangeList with RMQBucket, 229875, 5     , 0.1   , 177   , 0.0   , 0.02  , 0.02  , 0.06  , 69
29, RangeList with RMQBucket, 229875, 9     , 0.1   , 239   , 0.0   , 0.03  , 0.03  , 0.04  , 69
29, RangeList with RMQBucket, 229875, 13    , 0.1   , 306   , 0.0   , 0.04  , 0.04  , 0.05  , 64
29, RangeList with RMQBucket, 229875, 17    , 0.1   , 326   , 0.0   , 0.04  , 0.04  , 0.05  , 59
29, RangeList with RMQBucket, 229875, 21    , 0.2   , 276   , 0.0   , 0.03  , 0.03  , 0.04  , 53
29, RangeList with RMQBucket, 229875, 25    , 0.2   , 270   , 0.0   , 0.03  , 0.03  , 0.04  , 48
29, RangeList with RMQBucket, 229875, 29    , 0.2   , 246   , 0.0   , 0.03  , 0.03  , 0.04  , 45
29, RangeList with RMQBucket, 229875, 33    , 0.2   , 191   , 0.0   , 0.02  , 0.03  , 0.03  , 34
29, RangeList with RMQBucket, 229875, 37    , 0.2   , 131   , 0.0   , 0.02  , 0.02  , 0.03  , 24
29, RangeList with RMQBucket, 229875, 41    , 0.3   , 120   , 0.0   , 0.01  , 0.01  , 0.02  , 19
29, RangeList with RMQBucket, 229875, 45    , 0.3   , 87    , 0.0   , 0.01  , 0.01  , 0.02  , 14
29, RangeList with RMQBucket, 229875, 49    , 0.3   , 64    , 0.0   , 0.01  , 0.01  , 0.01  , 9
29, RangeList with RMQBucket, 229875, 53    , 0.3   , 32    , 0.0   , 0.00  , 0.00  , 0.01  , 3
29, RangeList with RMQBucket, 229875, 57    , 0.4   , 36    , 0.0   , 0.01  , 0.01  , 0.01  , 3
29, RangeList with RMQBucket, 229875, 61    , 0.4   , 32    , 0.0   , 0.01  , 0.01  , 0.01  , 2


2467.32
30, RangeList with RMQBucket, 229875, 5     , 0.1   , 1566  , 0.3   , 0.28  , 0.28  , 0.48  , 855
30, RangeList with RMQBucket, 229875, 9     , 0.1   , 2994  , 0.5   , 0.53  , 0.53  , 0.64  , 1291
30, RangeList with RMQBucket, 229875, 13    , 0.1   , 3960  , 0.7   , 0.61  , 0.65  , 0.71  , 1465
30, RangeList with RMQBucket, 229875, 17    , 0.1   , 4865  , 0.8   , 0.80  , 0.80  , 0.88  , 1607
30, RangeList with RMQBucket, 229875, 21    , 0.2   , 5162  , 0.8   , 0.81  , 0.82  , 0.89  , 1506
30, RangeList with RMQBucket, 229875, 25    , 0.2   , 5076  , 0.8   , 0.77  , 0.77  , 0.86  , 1345
30, RangeList with RMQBucket, 229875, 29    , 0.2   , 5137  , 0.8   , 0.79  , 0.79  , 0.84  , 1263
30, RangeList with RMQBucket, 229875, 33    , 0.2   , 4780  , 0.7   , 0.68  , 0.68  , 0.72  , 1113
30, RangeList with RMQBucket, 229875, 37    , 0.2   , 4196  , 0.6   , 0.59  , 0.60  , 0.62  , 893
30, RangeList with RMQBucket, 229875, 41    , 0.3   , 3965  , 0.5   , 0.54  , 0.54  , 0.56  , 796
30, RangeList with RMQBucket, 229875, 45    , 0.3   , 3351  , 0.5   , 0.47  , 0.47  , 0.49  , 643
30, RangeList with RMQBucket, 229875, 49    , 0.3   , 2977  , 0.4   , 0.41  , 0.42  , 0.44  , 552
30, RangeList with RMQBucket, 229875, 53    , 0.3   , 2340  , 0.3   , 0.32  , 0.32  , 0.34  , 431
30, RangeList with RMQBucket, 229875, 57    , 0.4   , 1894  , 0.3   , 0.26  , 0.26  , 0.27  , 332
30, RangeList with RMQBucket, 229875, 61    , 0.4   , 1416  , 0.2   , 0.20  , 0.20  , 0.21  , 258


2232.45
31, RangeList with RMQBucket, 217500, 5     , 0.1   , 5523  , 1.3   , 1.20  , 1.22  , 1.68  , 3102
31, RangeList with RMQBucket, 217500, 9     , 0.1   , 9193  , 1.8   , 1.78  , 1.80  , 1.91  , 3962
31, RangeList with RMQBucket, 217500, 13    , 0.1   , 12216 , 2.4   , 2.41  , 2.44  , 2.46  , 4392
31, RangeList with RMQBucket, 217500, 17    , 0.1   , 13331 , 2.5   , 2.41  , 2.45  , 2.53  , 4234
31, RangeList with RMQBucket, 217500, 21    , 0.2   , 14030 , 2.6   , 2.53  , 2.56  , 2.59  , 3994
31, RangeList with RMQBucket, 217500, 25    , 0.2   , 14470 , 2.7   , 2.63  , 2.65  , 2.68  , 3733
31, RangeList with RMQBucket, 217500, 29    , 0.2   , 14423 , 2.5   , 2.49  , 2.52  , 2.55  , 3463
31, RangeList with RMQBucket, 217500, 33    , 0.2   , 13539 , 2.3   , 2.30  , 2.33  , 2.41  , 3033
31, RangeList with RMQBucket, 217500, 37    , 0.2   , 12260 , 2.1   , 2.06  , 2.09  , 2.15  , 2584
31, RangeList with RMQBucket, 217500, 41    , 0.3   , 11498 , 1.7   , 1.64  , 1.66  , 1.73  , 2271
31, RangeList with RMQBucket, 217500, 45    , 0.3   , 10174 , 1.5   , 1.45  , 1.46  , 1.57  , 1895
31, RangeList with RMQBucket, 217500, 49    , 0.3   , 9345  , 1.4   , 1.34  , 1.34  , 1.39  , 1665
31, RangeList with RMQBucket, 217500, 53    , 0.3   , 7820  , 1.1   , 1.09  , 1.09  , 1.14  , 1369
31, RangeList with RMQBucket, 217500, 57    , 0.4   , 6942  , 1.0   , 0.98  , 0.98  , 1.05  , 1166
31, RangeList with RMQBucket, 217500, 61    , 0.4   , 5666  , 0.8   , 0.79  , 0.79  , 0.82  , 911


6518.03
32, RangeList with RMQBucket, 229875, 5     , 0.1   , 24321 , 6.6   , 6.52  , 6.55  , 7.06  , 15278
32, RangeList with RMQBucket, 229875, 9     , 0.1   , 36555 , 8.2   , 8.13  , 8.18  , 8.28  , 18033
32, RangeList with RMQBucket, 229875, 13    , 0.1   , 44644 , 9.3   , 9.28  , 9.29  , 9.33  , 18622
32, RangeList with RMQBucket, 229875, 17    , 0.1   , 48281 , 10.3  , 10.24 , 10.25 , 10.39 , 17718
32, RangeList with RMQBucket, 229875, 21    , 0.2   , 50211 , 10.3  , 10.25 , 10.25 , 10.27 , 16645
32, RangeList with RMQBucket, 229875, 25    , 0.2   , 51501 , 9.1   , 9.05  , 9.07  , 9.14  , 15702
32, RangeList with RMQBucket, 229875, 29    , 0.2   , 52233 , 9.2   , 9.19  , 9.23  , 9.24  , 14814
32, RangeList with RMQBucket, 229875, 33    , 0.2   , 50881 , 9.2   , 9.20  , 9.21  , 9.21  , 13494
32, RangeList with RMQBucket, 229875, 37    , 0.2   , 48562 , 8.6   , 8.55  , 8.60  , 8.63  , 12161
32, RangeList with RMQBucket, 229875, 41    , 0.3   , 47476 , 8.4   , 8.30  , 8.37  , 8.41  , 11332
32, RangeList with RMQBucket, 229875, 45    , 0.3   , 44264 , 8.0   , 7.93  , 7.98  , 7.99  , 10118
32, RangeList with RMQBucket, 229875, 49    , 0.3   , 42258 , 7.1   , 7.03  , 7.10  , 7.18  , 9289
32, RangeList with RMQBucket, 229875, 53    , 0.3   , 39063 , 6.6   , 6.57  , 6.61  , 6.63  , 8193
32, RangeList with RMQBucket, 229875, 57    , 0.4   , 36877 , 6.2   , 6.14  , 6.19  , 6.22  , 7430
32, RangeList with RMQBucket, 229875, 61    , 0.4   , 33748 , 5.8   , 5.76  , 5.80  , 5.82  , 6568


2208.20
33, RangeList with RMQBucket, 229875, 5     , 0.1   , 5133  , 1.2   , 1.09  , 1.10  , 1.51  , 2835
33, RangeList with RMQBucket, 229875, 9     , 0.1   , 8405  , 1.6   , 1.59  , 1.61  , 1.66  , 3602
33, RangeList with RMQBucket, 229875, 13    , 0.1   , 10964 , 2.0   , 1.95  , 1.96  , 2.02  , 3909
33, RangeList with RMQBucket, 229875, 17    , 0.1   , 12116 , 2.2   , 2.20  , 2.23  , 2.27  , 3793
33, RangeList with RMQBucket, 229875, 21    , 0.2   , 12734 , 2.3   , 2.26  , 2.28  , 2.33  , 3596
33, RangeList with RMQBucket, 229875, 25    , 0.2   , 13131 , 2.3   , 2.30  , 2.32  , 2.36  , 3357
33, RangeList with RMQBucket, 229875, 29    , 0.2   , 13327 , 2.4   , 2.32  , 2.35  , 2.38  , 3121
33, RangeList with RMQBucket, 229875, 33    , 0.2   , 12834 , 2.0   , 1.89  , 1.97  , 2.14  , 2746
33, RangeList with RMQBucket, 229875, 37    , 0.2   , 11820 , 1.8   , 1.74  , 1.77  , 1.88  , 2398
33, RangeList with RMQBucket, 229875, 41    , 0.3   , 11343 , 1.7   , 1.69  , 1.71  , 1.75  , 2159
33, RangeList with RMQBucket, 229875, 45    , 0.3   , 10220 , 1.5   , 1.45  , 1.46  , 1.50  , 1798
33, RangeList with RMQBucket, 229875, 49    , 0.3   , 9430  , 1.4   , 1.33  , 1.36  , 1.41  , 1576
33, RangeList with RMQBucket, 229875, 53    , 0.3   , 8348  , 1.2   , 1.14  , 1.15  , 1.20  , 1295
33, RangeList with RMQBucket, 229875, 57    , 0.4   , 7435  , 1.0   , 0.99  , 0.99  , 1.04  , 1126
33, RangeList with RMQBucket, 229875, 61    , 0.4   , 6430  , 0.9   , 0.86  , 0.86  , 0.89  , 940


3585.29
34, RangeList with RMQBucket, 229875, 5     , 0.1   , 2573  , 0.5   , 0.47  , 0.48  , 0.80  , 1441
34, RangeList with RMQBucket, 229875, 9     , 0.1   , 4803  , 0.9   , 0.86  , 0.86  , 0.99  , 2159
34, RangeList with RMQBucket, 229875, 13    , 0.1   , 6738  , 1.3   , 1.28  , 1.32  , 1.41  , 2558
34, RangeList with RMQBucket, 229875, 17    , 0.1   , 7626  , 1.4   , 1.39  , 1.41  , 1.48  , 2576
34, RangeList with RMQBucket, 229875, 21    , 0.2   , 8034  , 1.5   , 1.45  , 1.46  , 1.54  , 2426
